id;y_predito;y_probabilidade
12093;1;0.75
272883;1;0.78
112206;1;0.76
53993;1;0.84
54472;1;0.88
125225;1;0.92
61716;1;0.67
79451;1;0.82
282540;1;0.94
54719;1;0.7
144952;1;0.84
153707;1;0.72
182053;1;0.82
265712;1;0.76
236178;1;0.89
98009;1;0.64
206501;1;0.93
157184;1;0.71
159177;1;0.69
51509;1;0.84
227769;1;0.58
27961;1;0.94
253333;1;0.61
238186;1;0.9
35513;1;0.83
268386;1;0.85
202863;1;0.94
168537;1;0.7
168211;1;0.96
12238;1;0.76
93980;1;0.62
126779;1;0.93
168703;1;0.84
56510;1;0.7
236769;1;0.64
95753;1;0.72
268540;1;0.93
240467;1;0.81
9467;1;0.85
8250;1;0.75
286549;1;0.55
165045;1;0.84
194854;1;0.86
177572;1;0.88
237017;1;0.9
45239;1;0.85
236580;1;0.74
167727;1;0.78
286036;1;0.9
215156;1;0.93
235070;1;0.67
172207;0;0.49
60103;0;0.49
248045;1;0.6
90232;1;0.87
49494;1;0.76
62298;1;0.82
217304;1;0.52
202301;1;0.59
169818;1;0.64
11962;1;0.72
166166;1;0.83
114385;0;0.45
145949;1;0.79
186792;1;0.96
197476;1;0.92
140935;1;0.93
54212;1;0.76
20780;1;0.88
103836;1;0.95
97210;1;0.83
90736;1;0.81
262214;1;0.56
172243;1;0.78
3826;1;0.91
278401;1;0.59
44328;1;0.86
13149;1;0.91
228915;0;0.43
85425;1;0.96
128976;1;0.61
69124;1;0.96
186389;1;0.75
157547;1;0.88
190895;1;0.61
280201;1;0.88
176844;1;0.58
181815;1;0.89
187704;1;0.83
58992;1;0.86
103291;0;0.5
3980;1;0.9
10165;1;0.7
146727;1;0.91
111643;1;0.95
234684;1;0.72
94472;1;0.82
201545;1;0.9
6012;1;0.57
184976;1;0.64
61976;1;0.76
10860;1;0.91
88499;1;0.85
234147;1;0.8
21523;1;0.9
249953;1;0.89
198764;1;0.9
91550;1;0.94
124186;1;0.82
202944;1;0.62
256299;0;0.49
46302;1;0.91
35534;1;0.86
227269;1;0.64
242546;1;0.84
190678;1;0.72
241628;1;0.67
138363;1;0.93
102406;1;0.72
264243;1;0.84
244998;1;0.7
186235;1;0.77
68719;1;0.85
32467;1;0.83
228868;1;0.84
262755;1;0.84
59358;1;0.55
141978;1;0.62
144039;1;0.69
258584;1;0.83
8192;1;0.78
259285;1;0.62
59519;1;0.88
141869;0;0.48
246248;0;0.48
141410;1;0.71
12190;1;0.8
217916;1;0.82
108883;1;0.81
81430;1;0.78
210431;1;0.78
164363;1;0.67
1106;1;0.81
14113;1;0.79
282238;1;0.75
18964;1;0.86
107272;1;0.91
268437;1;0.86
132787;1;0.86
10898;1;0.96
173747;1;0.56
160177;1;0.65
31699;1;0.92
41830;1;0.56
106673;1;0.84
207893;1;0.8
253370;1;0.6
57475;1;0.52
210290;1;0.64
1420;0;0.49
130190;1;0.9
66836;0;0.46
30211;1;0.57
258681;1;0.72
55230;1;0.69
78347;1;0.82
264982;1;0.63
29880;1;0.56
69481;1;0.95
135756;1;0.69
24672;0;0.46
76097;1;0.75
76936;1;0.85
129583;1;0.74
229657;1;0.87
193162;1;0.79
99385;1;0.87
13178;1;0.52
208024;1;0.84
156772;1;0.91
78203;1;0.85
166494;1;0.77
46470;1;0.94
219462;1;0.84
247925;1;0.93
158491;0;0.48
188152;1;0.84
133572;1;0.69
271426;1;0.76
71456;1;0.85
35674;1;0.72
46917;1;0.78
278259;1;0.88
29072;1;0.68
10202;1;0.84
282297;1;0.83
10053;1;0.85
47472;1;0.97
139800;1;0.88
257006;1;0.86
79833;1;0.68
25940;1;0.52
118384;1;0.84
212753;1;0.88
154840;1;0.67
4440;1;0.74
151264;1;0.81
240628;1;0.63
267228;1;0.87
120544;1;0.91
134074;1;0.83
275596;1;0.81
93409;1;0.67
35685;1;0.78
34153;1;0.83
155082;1;0.63
195379;1;0.69
58431;1;0.81
132847;1;0.81
109507;1;0.83
227542;1;0.55
63181;1;0.74
109085;1;0.77
170119;1;0.82
9647;1;0.85
150554;1;0.68
190150;1;0.63
279978;1;0.8
126443;1;0.91
84066;1;0.92
113068;1;0.59
82979;1;0.69
71704;1;0.81
89661;1;0.52
270376;1;0.75
177343;1;0.83
224882;1;0.54
56560;1;0.85
111533;0;0.5
172397;1;0.75
268990;1;0.58
19859;1;0.9
230221;1;0.59
179002;1;0.64
273974;1;0.85
253012;1;0.88
79241;1;0.84
50105;1;0.59
79720;1;0.52
267243;1;0.84
14677;1;0.7
130461;1;0.55
53425;1;0.94
253157;1;0.63
153791;1;0.6
65910;1;0.72
219692;1;0.56
39481;1;0.93
56185;1;0.68
38236;1;0.82
184975;1;0.87
142382;1;0.71
213724;1;0.63
62792;1;0.83
7115;1;0.83
225470;1;0.69
97862;1;0.86
115493;1;0.7
13534;1;0.81
230662;1;0.68
276137;0;0.4
112715;1;0.68
150759;1;0.6
243709;1;0.81
144970;1;0.61
216318;0;0.43
130569;1;0.84
40759;1;0.94
101507;1;0.9
93786;1;0.73
100473;1;0.75
71805;1;0.91
96168;1;0.86
124986;1;0.92
78555;1;0.8
73633;1;0.66
157976;1;0.6
258250;1;0.9
47227;1;0.87
264038;1;0.77
189713;0;0.4
286408;1;0.92
49305;1;0.94
193193;1;0.8
83372;1;0.86
211664;1;0.61
52377;1;0.91
20511;1;0.79
128240;1;0.62
27732;1;0.84
117409;1;0.8
146252;1;0.51
110927;1;0.68
181699;1;0.76
220642;1;0.87
23646;1;0.72
128683;1;0.76
7339;1;0.79
13859;1;0.83
25999;1;0.91
154631;1;0.79
239694;1;0.86
70203;1;0.95
70961;1;0.86
138105;1;0.75
38027;1;0.8
51029;1;0.81
178179;1;0.91
261677;1;0.82
275577;1;0.91
195821;1;0.54
6034;1;0.93
234736;0;0.49
158049;1;0.76
196331;1;0.79
69997;0;0.5
1944;1;0.86
81094;1;0.59
25039;1;0.93
97545;1;0.8
75878;1;0.76
150848;1;0.97
267388;1;0.64
172056;1;0.66
180296;1;0.86
170309;1;0.85
24825;1;0.63
210422;1;0.6
263745;1;0.65
104787;1;0.86
271118;1;0.8
108903;1;0.95
276681;1;0.75
289187;1;0.76
35539;1;0.9
234813;1;0.8
42326;1;0.84
42435;1;0.87
155659;1;0.88
53653;1;0.89
92630;1;0.53
105837;1;0.86
208827;1;0.79
177499;1;0.72
258271;1;0.81
31100;1;0.86
250317;0;0.47
251349;1;0.85
252967;1;0.99
260725;1;0.9
263057;1;0.68
284564;0;0.48
240611;1;0.96
235131;1;0.69
65699;1;0.68
140056;1;0.84
152396;1;0.75
81911;1;0.84
5631;1;0.67
242706;1;0.86
120388;1;0.63
156935;1;0.88
38841;1;0.84
24968;1;0.96
71716;1;0.89
10513;1;0.57
50734;1;0.78
285973;1;0.88
166073;1;0.91
36426;1;0.64
32825;1;0.79
139132;1;0.87
47422;1;0.81
85029;1;0.84
243168;1;0.89
39654;1;0.86
220869;1;0.78
39047;1;0.74
166381;0;0.37
163951;1;0.62
228456;1;0.77
29041;1;0.53
134079;1;0.93
74504;1;0.89
232152;1;0.67
2491;1;0.86
182694;1;0.86
95341;1;0.89
137905;1;0.93
30962;1;0.53
225057;1;0.82
280677;1;0.62
122336;1;0.9
108615;1;0.62
232140;1;0.87
48605;1;0.67
279970;1;0.76
92941;1;0.69
108671;1;0.61
195757;1;0.79
56648;1;0.78
115043;0;0.49
223411;1;0.9
275200;1;0.57
38371;1;0.57
15685;1;0.77
285455;1;0.82
204098;1;0.85
207520;0;0.5
112265;1;0.83
218565;1;0.81
151784;1;0.6
285726;0;0.5
27806;1;0.9
257384;1;0.61
261147;1;0.53
267811;1;0.93
74474;1;0.87
39215;1;0.68
202513;1;0.9
170666;1;0.6
243750;1;0.96
195372;1;0.71
157083;1;0.75
208685;1;0.61
89709;1;0.63
94584;1;0.85
172678;1;0.55
197269;1;0.53
34521;1;0.88
140818;1;0.95
279267;1;0.92
106667;1;0.86
17674;1;0.89
55165;1;0.64
91342;1;0.86
105491;1;0.79
251798;1;0.94
215914;1;0.81
247846;1;0.88
43621;1;0.64
213830;1;0.61
219200;1;0.71
197999;1;0.82
66231;1;0.57
17713;1;0.57
24635;1;0.84
206382;1;0.74
50733;1;0.53
19718;1;0.75
52944;1;0.94
255724;1;0.86
200610;1;0.85
174661;1;0.86
138192;1;0.84
180937;1;0.78
218524;1;0.6
272396;1;0.92
70982;1;0.85
214095;1;0.85
232918;1;0.84
141746;1;0.62
277116;1;0.89
183745;1;0.85
18888;0;0.48
284825;1;0.6
111308;1;0.96
137533;1;0.75
119453;1;0.9
110069;1;0.62
137700;0;0.4
41055;1;0.89
14143;1;0.67
17122;1;0.77
36592;1;0.83
72366;1;0.68
180768;1;0.74
138026;1;0.68
108190;1;0.77
242014;1;0.57
186501;1;0.67
287282;1;0.85
65127;1;0.53
102123;1;0.87
57803;1;0.87
176034;1;0.71
240109;1;0.65
220960;1;0.79
96779;1;0.78
17564;1;0.59
217995;1;0.87
110011;1;0.53
157060;1;0.85
91951;1;0.85
65090;1;0.85
111054;1;0.73
20145;1;0.89
168896;1;0.76
7362;1;0.53
141130;1;0.66
66046;1;0.6
53600;1;0.82
167849;0;0.36
253250;1;0.64
238828;0;0.46
82073;1;0.71
14150;1;0.66
173809;1;0.96
254302;1;0.78
152445;1;0.83
256995;1;0.67
38931;1;0.57
279745;1;0.82
160627;1;0.75
114867;1;0.65
284826;0;0.45
52056;1;0.76
152236;1;0.97
188413;1;0.69
43675;1;0.77
258823;1;0.92
232564;1;0.76
147697;0;0.49
253734;1;0.74
151344;1;0.92
203477;1;0.9
171174;1;0.9
239395;1;0.58
60837;1;0.91
221094;1;0.83
237393;1;0.51
277090;1;0.79
212933;1;0.8
35173;1;0.78
65359;1;0.51
210611;1;0.66
153757;1;0.71
132957;1;0.77
17250;1;0.56
16887;1;0.85
200485;1;0.93
177582;1;0.88
134247;1;0.84
4131;1;0.55
42690;1;0.62
157164;1;0.62
43436;1;0.76
96829;1;0.52
181605;1;0.62
6322;1;0.78
103160;1;0.8
70488;1;0.75
106394;1;0.73
238699;1;0.96
133097;1;0.56
200163;1;0.87
155430;1;0.81
86421;1;0.57
70142;1;0.84
18854;1;0.77
38394;1;0.77
115674;1;0.89
189444;1;0.61
280089;1;0.88
270731;1;0.6
36791;1;0.76
208538;1;0.71
289230;1;0.74
232711;1;0.89
165987;1;0.79
211919;1;0.83
154319;1;0.85
286605;1;0.9
260218;1;0.6
162884;1;0.7
176665;1;0.54
237672;1;0.69
221674;0;0.45
48317;1;0.86
71978;1;0.95
175465;1;0.9
39439;1;0.81
68310;1;0.7
71861;1;0.82
55638;1;0.88
113613;1;0.83
40816;1;0.96
60395;1;0.93
225198;1;0.84
216535;1;0.92
184180;1;0.79
77500;1;0.82
16715;1;0.7
214700;1;0.85
211434;1;0.71
195323;1;0.7
186022;1;0.79
126958;1;0.6
95144;1;0.58
17161;1;0.57
119582;1;0.92
283406;0;0.44
146275;1;0.91
39342;1;0.65
65714;1;0.73
80003;1;0.88
23050;1;0.88
258913;1;0.65
217016;1;0.78
85414;1;0.64
230050;1;0.67
284673;1;0.85
170926;1;0.61
152891;1;0.83
236995;1;0.82
220376;1;0.88
108279;1;0.73
59605;1;0.92
173335;1;0.86
141832;1;0.75
71914;1;0.78
56136;1;0.95
149285;1;0.76
195935;1;0.9
92738;0;0.38
265545;1;0.57
33021;1;0.87
119097;1;0.95
231952;1;0.72
177449;1;0.79
195050;1;0.83
38799;1;0.75
230908;1;0.79
46078;1;0.58
261582;1;0.73
244330;1;0.93
54048;1;0.91
81031;1;0.65
120060;1;0.86
264418;1;0.79
164141;1;0.95
28339;1;0.71
51056;1;0.68
249519;1;0.86
192396;1;0.65
85937;1;0.89
18003;1;0.9
5072;1;0.87
22321;1;0.81
188892;1;0.7
97718;1;0.88
75681;1;0.52
170392;1;0.84
136638;1;0.86
106740;1;0.55
134954;1;0.9
57504;1;0.54
72701;1;0.78
77760;1;0.71
254044;1;0.81
38239;1;0.87
66389;1;0.77
123853;1;0.8
233105;1;0.83
131759;1;0.97
123704;1;0.65
243604;1;0.89
107824;1;0.74
184561;1;0.91
47368;1;0.85
225891;1;0.95
213780;1;0.9
259421;1;0.83
109981;1;0.71
137735;1;0.87
141102;1;0.9
236605;1;0.82
11553;1;0.6
131727;1;0.7
267042;1;0.74
206967;1;0.83
155889;1;0.99
51617;1;0.82
261300;1;0.82
44948;1;0.81
269933;1;0.76
118788;1;0.9
148324;1;0.89
246599;1;0.89
76007;1;0.86
258170;1;0.68
268505;1;0.85
116784;1;0.76
260848;1;0.61
278697;1;0.77
14484;1;0.51
38545;1;0.86
141437;1;0.89
174680;1;0.58
270280;1;0.69
123844;1;0.94
16744;1;0.8
100266;1;0.85
216184;1;0.84
188570;1;0.79
203986;1;0.8
77054;1;0.67
74244;1;0.8
175155;1;0.68
68120;1;0.92
193980;1;0.66
136074;1;1.0
221285;1;0.82
109496;1;0.8
157254;1;0.85
158328;1;0.94
29608;1;0.86
186450;1;0.74
84358;1;0.91
129123;1;0.86
206898;1;0.85
262827;1;0.71
15800;1;0.9
148962;1;0.68
123081;1;0.82
207136;1;0.81
233312;1;0.89
257106;1;0.75
174754;1;0.7
121654;1;0.83
177314;1;0.62
147057;1;0.9
72913;1;0.79
242353;1;0.57
250205;1;0.87
184470;1;0.67
189855;1;0.58
72760;1;0.83
205658;1;0.75
174461;1;0.7
31225;1;0.63
139410;1;0.68
152975;1;0.73
45620;1;0.71
153635;1;0.51
222065;1;0.9
60647;1;0.81
256301;1;0.67
174637;1;0.9
130614;1;0.85
199319;1;0.84
103453;1;0.79
253410;1;0.93
187690;1;0.77
261572;1;0.68
3277;1;0.95
282035;1;0.72
45286;1;0.83
261047;1;0.8
106523;1;0.8
206396;1;0.84
36565;1;0.77
142680;1;0.72
217826;1;0.74
129463;1;0.89
99611;1;0.54
215922;1;0.83
221822;1;0.67
68291;1;0.71
46716;1;0.65
53400;1;0.81
193822;1;0.87
264519;1;0.73
123767;1;0.64
871;1;0.69
181871;1;0.87
109474;1;0.88
82150;0;0.38
278359;1;0.87
258710;1;0.85
282321;1;0.9
246357;1;0.87
23794;1;0.53
117155;0;0.35
26308;1;0.73
138425;1;0.77
18256;1;0.86
71972;1;0.72
79560;1;0.53
195879;1;0.9
70696;1;0.88
249391;1;0.9
82704;1;0.94
116759;1;0.82
245763;1;0.74
69309;0;0.47
183176;1;0.57
154842;1;0.95
3913;1;0.88
159579;1;0.89
130490;0;0.46
96436;1;0.86
28162;1;0.73
218362;1;0.74
226443;1;0.66
176994;1;0.94
123201;1;0.87
132314;1;0.58
196373;1;0.85
201153;1;0.79
23890;1;0.9
249079;1;0.86
250980;1;0.76
281305;1;0.94
216437;1;0.65
9992;1;0.89
281506;1;0.8
235122;1;0.69
23541;1;0.85
224716;1;0.69
106183;1;0.9
45765;1;0.82
209007;1;0.56
49070;1;0.91
204627;1;0.59
217489;0;0.47
34672;1;0.64
141945;1;0.98
92783;1;0.59
288292;1;0.6
288170;1;0.86
256001;1;0.79
135842;1;0.85
150248;1;0.83
132917;1;0.77
121079;1;0.82
191680;1;0.67
5903;1;0.94
275484;1;0.87
191016;1;0.61
259645;0;0.41
247712;1;0.56
274935;1;0.61
200157;1;0.87
137206;1;0.75
236604;1;0.91
51999;1;0.85
203563;1;0.81
21073;1;0.75
206192;1;0.73
79906;1;0.65
16889;1;0.74
170972;1;0.87
174549;1;0.77
151751;1;0.87
177636;1;0.9
250600;1;0.88
173642;1;0.91
266882;1;0.84
102037;1;0.85
8214;1;0.87
186510;1;0.84
215750;1;0.81
163755;1;0.87
238871;1;0.77
192782;1;0.8
71015;1;0.85
244078;1;0.76
182332;1;0.58
20604;1;0.76
85144;1;0.88
233248;1;0.89
66918;1;0.83
253716;1;0.86
198019;1;0.78
280629;1;0.71
18818;1;0.67
188581;1;0.86
206360;1;0.89
139895;1;0.87
22935;1;0.66
169429;1;0.9
141961;1;0.95
52190;1;0.61
117684;1;0.55
265784;1;0.88
31331;1;0.86
263044;1;0.68
56870;1;0.81
91289;1;0.54
235700;1;0.79
48352;1;0.83
32485;1;0.88
75393;1;0.83
104098;1;0.84
191571;1;0.61
246625;1;0.91
251048;1;0.79
22346;1;0.69
200218;1;0.56
24101;1;0.88
202870;1;0.83
23187;1;0.57
224081;1;0.84
48983;0;0.41
105994;1;0.7
31713;1;0.87
277209;1;0.8
1726;1;0.79
155573;1;0.95
94451;1;0.77
109205;1;0.78
113473;1;0.84
214318;1;0.74
79845;1;0.82
283947;1;0.68
283624;1;0.81
178879;1;0.85
14914;1;0.58
264017;1;0.63
197249;1;0.85
79975;1;0.87
48883;1;0.68
25806;1;0.61
15869;1;0.89
203133;1;0.78
142315;1;0.8
37854;1;0.7
164884;1;0.73
216024;1;0.89
29679;1;0.8
83062;1;0.63
141427;1;0.81
153921;1;0.87
105660;1;0.95
270038;1;0.77
164299;1;0.7
195938;1;0.52
247655;1;0.57
268625;1;0.72
98555;1;0.72
216554;1;0.84
221799;1;0.57
248959;1;0.57
221028;1;0.67
180376;1;0.8
20873;0;0.35
215229;1;0.83
54782;1;0.66
223636;1;0.95
75296;1;0.78
161428;1;0.68
94223;1;0.76
57167;1;0.86
27927;1;0.59
131252;1;0.52
130721;1;0.76
116620;1;0.82
111477;1;0.83
56194;1;0.88
140741;1;0.74
30120;1;0.79
162450;1;0.78
57000;1;0.82
104688;1;0.76
46366;1;0.86
45185;1;0.71
125511;1;0.83
239117;1;0.91
165242;1;0.75
144478;1;0.86
287583;1;0.59
206065;1;0.94
236840;1;0.91
153364;1;0.88
151287;1;0.83
172551;1;0.74
119117;1;0.87
60629;1;0.81
159529;1;0.7
232227;1;0.62
226510;1;0.84
266538;1;0.91
13007;1;0.79
123085;1;0.96
192751;1;0.55
66016;1;0.76
268475;1;0.83
28078;1;0.77
185245;1;0.87
280891;1;0.89
110985;1;0.65
3994;1;0.86
66843;1;0.74
285936;1;0.75
232789;1;0.79
157617;1;0.71
97964;1;0.74
5964;1;0.85
15864;1;0.9
169541;1;0.59
94916;1;0.67
147071;1;0.6
36617;1;0.83
123839;1;0.89
176727;0;0.5
105272;1;0.67
289341;1;0.6
228693;1;0.82
257583;1;0.94
77919;1;0.6
19952;1;0.75
43309;1;0.87
58582;1;0.76
46274;1;0.6
100571;1;0.82
35015;1;0.62
229535;1;0.86
56386;1;0.87
187105;1;0.83
11372;1;0.77
277616;1;0.73
91190;1;0.72
133444;1;0.71
16505;1;0.92
71763;1;0.79
94413;1;0.67
245959;1;0.96
173511;1;0.7
72228;1;0.66
137160;1;0.77
97033;1;0.67
107693;1;0.78
110820;1;0.86
257750;1;0.9
112775;1;0.7
260696;1;0.84
16524;1;0.64
147937;1;0.55
145348;1;0.84
268172;1;0.67
92580;1;0.6
66840;1;0.67
100314;1;0.67
103522;1;0.89
166668;1;0.75
30474;1;0.52
76202;1;0.83
141098;1;0.75
150658;1;0.95
82956;1;0.89
16313;1;0.81
31011;1;0.86
121080;1;0.91
23973;1;0.86
218505;1;0.81
30710;1;0.82
275287;1;0.72
79990;1;0.84
31660;1;0.96
11150;1;0.85
85790;1;0.85
225524;1;0.8
175853;1;0.92
150532;1;0.59
186148;1;0.73
244559;1;0.58
178497;0;0.45
38945;1;0.91
46404;1;0.87
93500;1;0.8
165598;1;0.63
268443;1;0.8
211070;1;0.84
96184;1;0.74
40521;0;0.46
79445;1;0.85
126402;1;0.88
183523;1;0.81
44310;1;0.89
264484;1;0.62
146526;0;0.43
31929;1;0.78
22664;1;0.77
232142;1;0.88
129173;1;0.84
118855;1;0.95
263919;1;0.9
219506;1;0.9
27416;1;0.62
190033;1;0.77
79812;1;0.81
180781;1;0.71
120437;1;0.64
226630;1;0.67
29183;1;0.6
134022;1;0.74
34988;1;0.85
275089;0;0.44
95961;1;0.85
203609;1;0.85
81016;1;0.9
97763;1;0.91
174197;1;0.77
32652;1;0.81
133269;0;0.44
113603;1;0.67
22201;1;0.53
140825;1;0.71
109800;1;0.7
135781;1;0.85
43407;1;0.86
21887;1;0.79
100179;1;0.76
204600;1;0.63
274094;1;0.62
24181;1;0.82
256673;1;0.85
99504;1;0.81
216462;1;0.86
155725;1;0.88
235664;1;0.86
155964;1;0.78
168413;1;0.67
17829;1;0.66
19120;1;0.87
19587;1;0.67
252361;1;0.9
244615;1;0.58
27285;1;0.63
278306;1;0.92
3195;1;0.76
44472;1;0.82
96584;1;0.63
255986;1;0.85
113162;1;0.76
76704;1;0.73
69643;1;0.85
15395;1;0.85
46690;1;0.89
117834;1;0.73
179303;1;0.69
138093;1;0.86
86331;1;0.88
65286;1;0.66
207206;1;0.94
286706;1;0.79
43841;1;0.89
63255;1;0.73
178974;1;0.83
111104;1;0.86
229792;1;0.82
130902;1;0.77
50601;1;0.74
167371;1;0.8
45845;1;0.79
168764;1;0.65
182799;1;0.64
283944;1;0.54
34816;1;0.75
13062;1;0.91
31601;1;0.82
254402;1;0.92
251790;1;0.86
82694;1;0.82
193706;1;0.75
127001;1;0.81
7735;1;0.73
274128;1;0.81
95734;1;0.84
71854;1;0.77
157056;1;0.91
68349;1;0.81
288402;1;0.88
178687;1;0.83
194207;0;0.45
211975;1;0.82
20655;1;0.82
234406;1;0.89
22263;1;0.84
39402;1;0.62
42194;1;0.89
131859;1;0.55
245693;1;0.84
251284;1;0.68
196794;1;0.74
255856;1;0.68
118118;1;0.76
176974;1;0.87
148332;1;0.89
196263;1;0.66
18279;1;0.51
272061;0;0.47
215581;1;0.75
223219;1;0.55
88769;1;0.78
9487;1;0.85
37775;1;0.94
126368;1;0.8
112603;1;0.83
139237;1;0.64
11769;1;0.82
27432;1;0.75
199611;1;0.76
268542;1;0.85
239087;1;0.57
256193;1;0.82
114134;1;0.78
251954;1;0.81
283352;1;0.79
150880;1;0.83
151223;1;0.87
29426;1;0.74
187737;1;0.77
247857;1;0.65
130623;1;0.93
175748;1;0.83
248770;1;0.92
32911;1;0.79
206202;1;0.92
236180;1;0.71
4164;1;0.9
150971;1;0.6
155761;1;0.6
213573;1;0.85
53435;1;0.81
262728;1;0.88
270946;1;0.92
49395;1;0.9
177346;1;0.78
103652;1;0.84
96741;1;0.85
137254;1;0.81
26213;1;0.86
8510;1;0.51
236862;1;0.88
40288;1;0.71
161384;1;0.83
269045;1;0.59
178355;1;0.81
200368;1;0.91
88477;1;0.76
87891;1;0.75
63525;1;0.84
98831;1;0.7
216369;1;0.92
215155;1;0.92
106286;1;0.87
287326;1;0.69
66115;1;0.69
282672;1;0.9
53073;0;0.47
83789;1;0.81
26723;1;0.86
201695;1;0.89
196544;1;0.86
247177;1;0.7
120252;1;0.57
158834;1;0.79
243663;1;0.83
33746;0;0.45
182330;1;0.57
29;0;0.36
263399;1;0.64
172851;1;0.83
235635;1;0.88
77003;1;0.86
69712;1;0.78
287169;1;0.62
249818;1;0.7
155719;1;0.93
98280;1;0.81
181567;1;0.71
181780;1;0.93
212781;1;0.86
147326;1;0.73
47106;1;0.64
181165;1;0.82
53509;1;0.64
254691;1;0.65
49738;1;0.81
104459;1;0.61
239404;1;0.87
260831;1;0.83
74516;1;0.82
262931;1;0.65
245972;1;0.54
176084;1;0.61
264877;1;0.51
83538;1;0.66
272536;1;0.8
133073;1;0.62
62179;1;0.73
220825;1;0.89
15673;1;0.89
197377;1;0.59
37242;1;0.58
212605;1;0.62
154468;1;0.86
32903;1;0.78
116141;1;0.74
280836;1;0.73
88578;1;0.78
274377;1;0.79
10492;1;0.67
132460;1;0.7
211659;1;0.92
245388;1;0.84
231082;1;0.79
28018;1;0.82
149819;1;0.82
102656;1;0.77
47625;0;0.44
18159;1;0.75
261985;1;0.84
111782;1;0.89
182924;1;0.63
233754;1;0.58
221227;1;0.86
123605;1;0.77
168663;1;0.72
38851;1;0.95
283307;1;0.73
125390;1;0.57
72738;1;0.83
93376;1;0.74
93123;1;0.83
73793;1;0.55
83719;0;0.45
228255;1;0.83
215271;1;0.87
207906;1;0.88
252756;1;0.85
225213;1;0.85
780;1;0.84
78917;1;0.81
126141;1;0.86
96787;1;0.92
192458;1;0.99
100795;1;0.73
14220;1;0.85
234419;1;0.7
75348;1;0.88
162069;1;0.91
250532;1;0.83
150362;1;0.8
1105;1;0.88
62475;1;0.86
218229;1;0.66
261094;1;0.83
147352;1;0.87
253786;1;0.85
285356;1;0.86
100590;1;0.69
144348;1;0.89
123452;1;0.81
276327;1;0.86
213758;1;0.66
224761;0;0.44
71082;1;0.95
162863;1;0.67
60432;1;0.92
92587;1;0.88
47305;1;0.61
85274;1;0.52
195421;0;0.5
5295;1;0.85
84197;1;0.85
93927;1;0.99
166657;1;0.59
40662;1;0.67
210725;1;0.91
218442;1;0.88
231761;1;0.83
29447;1;0.61
46572;1;0.6
148411;1;0.85
183973;0;0.47
33188;0;0.45
200455;1;0.79
287871;1;0.97
90932;1;0.76
139419;1;0.75
113456;1;0.89
103015;1;0.61
209418;1;0.88
91338;1;0.75
13907;1;0.84
67559;1;0.65
222367;1;0.67
56046;1;0.61
281696;1;0.76
168800;1;0.79
193712;1;0.9
228144;1;0.89
281087;1;0.74
35883;1;0.93
286227;1;0.7
116553;1;0.67
210426;1;0.91
174532;1;0.85
232321;1;0.95
180294;1;0.85
70043;1;0.85
20830;1;0.68
241489;1;0.76
60615;1;0.79
99201;1;0.82
168230;1;0.74
187527;1;0.96
62825;1;0.86
235413;1;0.69
245857;1;0.67
270592;1;0.89
136947;1;0.84
41527;1;0.8
35274;1;0.78
199122;1;0.89
97254;1;0.64
201444;1;0.93
150290;1;0.72
170184;1;0.78
22112;1;0.79
117919;1;0.84
45111;1;0.9
157606;1;0.76
37988;1;0.87
274140;1;0.89
282106;1;0.7
90474;1;0.8
50086;1;0.81
96126;1;0.88
129986;1;0.57
103747;1;0.76
43865;1;0.51
105681;1;0.58
108223;1;0.52
130204;0;0.47
67762;1;0.74
139028;0;0.5
280499;1;0.62
68363;1;0.81
142666;1;0.89
220586;0;0.48
144840;1;0.86
30092;1;0.74
137305;1;0.82
70730;1;0.9
277228;1;0.94
268701;1;0.88
289035;1;0.88
169865;1;0.91
89561;1;0.55
259348;1;0.81
181323;1;0.72
227848;1;0.93
728;1;0.58
126960;1;0.77
227222;1;0.67
108736;1;0.72
64989;1;0.92
162796;1;0.85
145295;1;0.89
132381;1;0.68
103233;1;0.75
265799;1;0.84
209536;1;0.85
163218;1;0.67
191372;1;0.82
77796;1;0.83
5084;1;0.87
96685;1;0.96
50119;1;0.91
192467;1;0.7
186860;0;0.49
42399;1;0.95
208721;1;0.94
19799;1;0.85
26180;1;0.59
166342;1;0.67
206244;1;0.8
146501;1;0.94
33471;1;0.6
143699;1;0.79
236480;1;0.62
284267;1;0.95
108843;1;0.89
137561;1;0.82
192228;1;0.84
202554;1;0.94
44532;1;0.55
112260;1;0.61
131975;1;0.81
31686;1;0.79
272249;1;0.7
204011;1;0.89
72124;1;0.88
137896;1;0.88
159796;1;0.86
235436;1;0.72
29466;1;0.85
203140;1;0.58
196844;1;0.69
63032;1;0.81
29045;1;0.87
23081;1;0.86
81252;1;0.83
246567;1;0.82
18783;0;0.4
202016;1;0.89
101996;1;0.79
198062;1;0.87
48138;1;0.81
81982;1;0.8
36557;1;0.83
242588;1;0.84
179149;1;0.86
139493;1;0.85
241045;1;0.81
86356;1;0.71
201229;1;0.77
189164;1;0.88
122064;1;0.89
104090;1;0.64
277308;1;0.71
236875;1;0.89
182095;1;0.87
174172;1;0.86
52963;1;0.84
38537;1;0.7
180384;1;0.88
75902;1;0.8
120340;1;0.82
215476;1;0.85
153818;1;0.66
14776;1;0.67
277403;1;0.64
64149;1;0.91
184240;1;0.89
50702;1;0.66
27789;1;0.69
195450;1;0.51
191608;1;0.66
194950;1;0.89
